                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  2.189,                 3.3361,                 1.7276,                0.51274,                0.22312,                0.20235,                0.09442,                 2.1442,                 2.7883,                 1.6161,             0.00023755,             0.00023755,             0.00023755
                      2,                 2.0032,                 2.4436,                 1.5637,                0.45304,                0.26927,                0.25311,                0.12698,                 2.0237,                 2.3187,                 1.4969,             0.00023801,             0.00023801,             0.00023801
