                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.3087,                 3.3314,                 1.8114,                0.41988,                0.25477,                0.17706,                0.07949,                 2.1253,                 2.7735,                 1.6528,             0.00025625,             0.00025625,             0.00025625
